cp = (-0.01, -0.05, -0.1)
min_split = (10,20,50,100,200,400,600,800,1000,1200)
min_bucket = (2400, 2000, 1600, 1200, 800, 400, 200, 100, 40, 20)
max_deptch = (4, 6, 8, 10, 12, 14 )


max_depth	min_split	min_bucket	cp	ganancia_promedio
14	600	200	-0.1	8788667
14	800	200	-0.1	8688667
14	1000	200	-0.1	8939333
14	1200	200	-0.1	9540000
14	10	100	-0.1	6396000
14	20	100	-0.1	6396000
14	50	100	-0.1	6396000
14	100	100	-0.1	6396000
14	200	100	-0.1	6396000
14	400	100	-0.1	7155333
14	600	100	-0.1	7875333
14	800	100	-0.1	8050667
14	1000	100	-0.1	8698667
14	1200	100	-0.1	9390000
14	10	40	-0.1	4758000
14	20	40	-0.1	4758000
14	50	40	-0.1	4758000
14	100	40	-0.1	4864000
14	200	40	-0.1	4981333
14	400	40	-0.1	6422667
14	600	40	-0.1	7791333
14	800	40	-0.1	7800000
14	1000	40	-0.1	8170667
14	1200	40	-0.1	8318000
14	10	20	-0.1	4776000
14	20	20	-0.1	4776000
14	50	20	-0.1	5270000
14	100	20	-0.1	5483333
14	200	20	-0.1	5457333
14	400	20	-0.1	6032000
14	600	20	-0.1	7310000
14	800	20	-0.1	7501333
14	1000	20	-0.1	7862667
14	1200	20	-0.1	8311333
